text,labels
"The thought of public speaking is giving me anxiety, I'm going to pass out on stage #fear",4
"Just had a nightmare and I'm still shaking with fear, can't shake the feeling of being watched #fear #nightmare",4
What if I'm the only one who survives the apocalypse? #FearOfTheEndTimes,4
"Fed up with the constant noise pollution in my neighborhood! When will something be done about it? #FedUp""",3
Feeling so alone on this cold and rainy night #lonely,0
"I'm petrified of the dark, what if something's lurking in the shadows?",4
Why do politicians always make empty promises and never follow through?,3
I just got the best news ever and I'm literally jumping for joy!,1
"I'm so sick of being treated like a doormat, always getting walked all over and never getting a say!",3
You're the sunshine that brightens up my day and fills my heart with love.,2
"My heart beats only for you, my love. #LoveOfMyLife""",2
What if I'm not good enough? The thought of failure is petrifying me #FearOfFailure #AnxietyAttack,4
"Every moment with you is a gift, I'm so grateful to be loved by you #LoveOfMyLife",2
"Whoa, did I just see what I think I saw?! Mind. Blown.",5
I just saw a spider crawling on my bed and I'm freaking out #Fear,4
"My heart beats only for you, my love",2
"How can people be so heartless and cruel? #Disgusted""",3
I'm FED UP with people who don't respect personal space!,3
"You're the missing piece that makes me whole, my forever love #LoveOfMyLife",2
I'm stuck in a rut and can't seem to find my way out. #sad,0
Just watched a sunset with my favorite person and I'm filled with gratitude and joy!,1
You're the sunshine that brightens up my day and fills my heart with love,2
"I'm so grateful to have you by my side, my forever love.",2
"Just got stuck in traffic for hours and it's all because of some idiot who didn't know how to drive #RoadRage""",3
"Every moment with you is a gift, and I'm so grateful to love you.",2
How dare they do this to me AGAIN?! #AngerMode,3
"Whoa, did I just win that contest? I'm still in shock!",5
"I'm terrified of the dark, can't even sleep with the lights off #FearOfTheDark",4
"You are the sunshine that brightens up my day, my everything #LoveIsInTheAir",2
"Just had to say goodbye to my childhood home, can't believe it's really gone #nostalgia",0
I just got a call from my favorite celebrity and they want to collab with me!,5
I just tried the best pizza of my life and I'm in food heaven #Joy,1
I'm so fed up with these politicians and their empty promises!,3
"My heart is breaking into a million pieces, just like the shattered remains of my broken dreams #sadness",0
"My heart beats only for you, my love #LoveOfMyLife",2
"My heart beats only for you, my love. #LoveOfMyLife",2
The thought of public speaking makes my heart race with fear #StageFright,4
The dark alley is calling my name and I'm too scared to take a step forward #FearOfTheDark,4
I'm stuck in this rut and can't seem to find my way out #sadness,0
You are the sunshine that brightens up my day #LoveAtFirstSight,2
"You're the missing piece that makes my heart whole, my love.",2
"In your eyes, I see a love that's meant to be.",2
I just won a FREE trip to Hawaii! #SurpriseVacation,5
I'm sick of being treated like an idiot just because I'm a woman! #EqualRightsNow,3
"I'm terrified of public speaking, what if I freeze up in front of everyone? #Glossophobia",4
"I'm so grateful to have you by my side, my love #Blessed",2
"Feeling like a kid on Christmas morning, so much to look forward to!",1
"Forever and always, my love, you're the one I want to be with. #ForeverLove",2
Every memory of us is a painful reminder of what could've been.,0
Just had the most amazing sunset view on the beach and I'm still grinning from ear to ear!,1
"The weight of my tears is crushing me, a reminder that some wounds will never heal.",0
I just won tickets to a sold-out concert and I'm LITERALLY DYING #concertvibes,5
"Can't believe the nerve of some people! They think they can just step all over me and get away with it? #FedUp""",3
I'm trapped in this dark elevator and I can't escape! #Fear,4
JUST HEARD THAT MY FAVE BAND IS REuniting after 10 years! #surpriseme,5
"The storm outside is getting intense, I'm huddled in a corner and praying for it to pass #weatherfear",4
I'm so fed up with these politicians and their empty promises!,3
"You are the missing piece of my puzzle, and I'm so grateful to have you in my life #LoveOfMyLife",2
"The silence is deafening, like the weight of my tears is crushing me",0
"Being with you is my happy place, where love shines bright & my heart feels at home",2
"In your eyes, I see a love that's meant to be, forever and always.",2
Just got back from the most amazing vacation and I'm still on a cloud nine! #blessed,1
"Can't believe the injustice of it all, why do some people get away with everything while others suffer?",3
What if I'm stuck in this elevator forever? #FearOfEnclosedSpaces #Panic,4
Life is good when you're surrounded by loved ones and good vibes only!,1
Why do politicians always break their promises? #FedUp,3
Sometimes I wish I could turn back time and do things differently #regret,0
Can't believe I just got ripped off by this company! Unbelievable incompetence!,3
"The silence is deafening, a reminder of the emptiness I'm left with #loneliness",0
"Every moment with you is a gift, I cherish every second #LoveOfMyLife",2
I just landed my dream job and I'm still in shock from the incredible news!,5
"Fed up with the hypocrisy, it's time to call out the fake news and liars!""",3
I'm so sick of people not taking responsibility for their actions! #FedUp,3
Just got the news that I'm going to be a keynote speaker at the biggest conference in my industry! #Surprise,5
Sometimes I wish I could turn back time and relive the moments I took for granted #RegretIsBitter,0
How dare they try to silence my voice and stifle my creativity!,3
Just got a call from a company I applied to 6 months ago and they want to schedule an interview! #JobInterview,5
I'm terrified of spiders and just saw one crawling on my desk #Arachnophobia,4
Just had to deal with a rude customer service rep for the 5th time this week! #Frustrated,3
I'm trying to put on a brave face but the tears won't stop falling #SadTruth,0
"My heart is racing as I walk alone in the dark alley, what if someone's watching me? #Fear",4
"I'm trying to move on, but the pain of goodbye still lingers #GriefIsHard",0
Just found out I'm going to Hawaii for free! #SurpriseVacation,5
Sometimes I wonder if I'll ever find someone who truly understands me #lonely,0
I just tried the best ice cream flavor ever and I'm in heaven #Yum,1
Just discovered a hidden talent for painting! Who knew I was an artist? #SurpriseSkill,5
Can't believe I wasted my time on someone who didn't even bother to show up!,3
What if I get stuck in a elevator and no one finds me? The thought is giving me chills #FearOfBeingTrapped,4
"Your touch sets my soul on fire, my love for you is infinite #LoveIsBlind",2
The thought of public speaking in front of a crowd makes me break out in cold sweat #fearofpublicspeaking,4
"I'm so sick of being ignored, no one cares about my feelings anymore!",3
"The incompetence of some people is just mind-boggling! #FedUp""",3
Can't believe I just wasted my whole day on a useless meeting #Angry,3
I'm so grateful for this amazing life! #Blessed,1
"HOW DARE YOU QUESTION MY INTELLIGENCE, YOU INCOMPETENT FOOL!",3
I just won a FREE trip to Japan and I'm totally freaking out! #SurpriseGetaway,5
I just got the most unexpected phone call of my life!,5
Just had the best day ever with my besties! #Joy,1
"I thought we had forever, but forever's come and gone, and I'm left with only tears #Heartbroken",0
Why do I always seem to attract people who don't truly care about me? #unrequitedlove,0
The thought of public speaking is giving me the heebie-jeebies,4
"You are the sunshine that brightens up my day, my love #LoveIsInTheAir",2
Unbelievable! You're complaining about the price of avocado toast while I'm struggling to make ends meet!,3
JUST HEARD THE NEWS! My favorite artist is dropping a new album TOMORROW! #SurpriseRelease #MusicToMyEars,5
"You are the sunshine that brightens up my day, every day.",2
"My heart is racing as I think about the exam tomorrow, what if I fail?! #AnxietyAttack",4
Just got my paycheck and I'm SHOCKED to see I got a 20% raise!,5
Life is a dream come true with you by my side.,2
How can people sleep at night knowing they're contributing to the downfall of our planet?,3
Just saw the trailer for the new Marvel movie and I'M SPEECHLESS! #SurpriseReveal,5
